path,quality,fruit,source,label
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151817_24874.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151817_24875.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151819.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151819_24876.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151819_24877.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151819_24878.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151819_24879.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151821.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151821_24880.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151821_24881.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151821_24882.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151821_24883.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151824.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151824_24884.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151824_24885.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151824_24886.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151824_24887.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151934.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151934_24888.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151934_24889.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151934_24890.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151934_24891.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151937.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151937_24892.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151937_24893.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151937_24894.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151937_24895.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151952.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151952_24896.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151952_24897.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151952_24898.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151952_24899.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151953.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151953_24900.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151953_24901.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151953_24902.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151953_24903.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151955.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151955_24904.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151955_24905.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151955_24906.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151955_24907.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151956.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151956_24908.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151956_24909.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151956_24910.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_151956_24911.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152000.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152000_24912.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152000_24913.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152000_24914.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152000_24915.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152003.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152003_24916.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152003_24917.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152003_24918.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152003_24919.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152007.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152007_24920.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152007_24921.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152007_24922.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152007_24923.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152009.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152009_24924.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152009_24925.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152009_24926.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152009_24927.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152010.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152010_24928.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152010_24929.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152010_24930.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152010_24931.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152013.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152013_24932.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152013_24933.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152013_24934.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152013_24935.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152015.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152015_24936.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152015_24937.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152015_24938.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152015_24939.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152202.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152202_24940.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152202_24941.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152202_24942.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152202_24943.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152203.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152203_24944.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152203_24945.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152203_24946.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152203_24947.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152206.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152206_24948.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152206_24949.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152206_24950.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152206_24951.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152208.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152208_24952.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152208_24953.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152208_24954.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152208_24955.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152210.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152210_24956.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152210_24957.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152210_24958.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152210_24959.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152211.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152211_24960.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152211_24961.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152211_24962.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152211_24963.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152216.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152216_24964.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152216_24965.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152216_24966.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152216_24967.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152231.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152231_24968.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152231_24969.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152231_24970.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152231_24971.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152236.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152236_24972.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152236_24973.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152236_24974.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152236_24975.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152237.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152237_24976.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152237_24977.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152237_24978.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152237_24979.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152238.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152238_24980.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152238_24981.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152238_24982.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152238_24983.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152240.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152240_24984.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152240_24985.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152240_24986.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152240_24987.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152243.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152243_24988.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152243_24989.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152243_24990.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152243_24991.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152407.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152407_24992.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152407_24993.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152407_24994.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152407_24995.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152421.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152421_24996.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152421_24997.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152421_24998.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152421_24999.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152423.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152423_25000.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152423_25001.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152423_25002.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152423_25003.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152426.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152426_25004.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152426_25005.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152426_25006.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152426_25007.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152622.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152622_25008.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152622_25009.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152622_25010.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152622_25011.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152624.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152624_25012.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152624_25013.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152624_25014.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152624_25015.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152625.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152625_25016.jpg,Premium,Pomegranate,Kaggle,0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_152625_25017.jpg,Premium,Pomegranate,Kaggle,0
